Recipient,Supplier,Year of order, ,Number ordered, ,Weapon designation,Weapon description,Number delivered, ,Year(s) of delivery,status,Comments,SIPRI TIV per unit,SIPRI TIV for total order,SIPRI TIV of delivered weapons
Germany,Netherlands,2014,,1,,Flycatcher Mk-2,fire control radar,1,,2015,New,EUR16.8 m ($18.8 m) deal; Flycatcher Mk-2 version; for training and testing,6,6,6
Germany,Netherlands,1989,?,4,,LW-08,air search radar,4,?,1994; 1995; 1996,New,For 4 Brandenburg (Type-123) frigates produced in FRG,9.5,38,38
Germany,Netherlands,1957,?,18,,M-44,fire control radar,18,,1961; 1962; 1963; 1964,New,For 6 Köln frigates produced in FRG; for use with 40mm guns,1.5,27,27
Germany,Netherlands,1957,?,18,,M-45,fire control radar,18,,1961; 1962; 1963; 1964; 1965; 1968,New,For 4 Hamburg and 6 Köln frigates produced in FRG; for use with 100mm guns,1.5,27,27
Germany,Netherlands,2002,?,10,,MIRADOR,EO search/fire control,10,,2008; 2013,New,For 5 Braunschweig (K-130) frigates produced in FRG,2.5,25,25
Germany,Netherlands,2017,?,10,,MIRADOR,EO search/fire control,0,,,New,For 5 K130 frigates produced in FRG,2.5,25,0
Germany,Netherlands,1961,?,1,,SGR-104,height-finding radar,1,,1962,New,For modernization of Scheer (Black Swan) frigate ,3.5,3.5,3.5
Germany,Netherlands,1989,,5,,SMART,air search radar,5,?,1994; 1995; 1996,New,For 4 Brandenburg (Type-123) frigates produced in FRG and 1 shore-based training centre,12.5,62.5,62.5
Germany,Netherlands,1997,?,3,,SMART-L,air/sea search radar,3,,2004; 2005,New,For 3 Sachsen (F-124/Type-124) frigates produced in FRG,15,45,45
Germany,Netherlands,1989,,8,,STIR,fire control radar,8,?,1994; 1995; 1996,New,For 4 Brandenburg (Type-123) frigates produced in FRG; for use with Seasparrow SAM,4.5,36,36
Germany,Netherlands,1976,?,7,?,STIR,fire control radar,7,?,1982; 1983; 1984,New,For 6 Bremen (Type-122) frigates produced in FRG and 1 land-based training centre; for use with Seasparrow SAM,4.5,31.5,31.5
Germany,Netherlands,1986,,2,,STIR,fire control radar,2,?,1989; 1990,New,For 2 Bremen (Type-122) frigates produced in FRG; for use with Seasparrow SAM,4.5,9,9
Germany,Netherlands,2009,,4,,Variant,air/sea search radar,4,?,2012; 2013,New,For 1 Berlin (Type-702) support ship produced in FRG and modernization of 2 Berlin ships and for 1 land-based training center,4.75,19,19
Germany,Netherlands,1976,?,9,,WM-20,fire control radar,9,?,1982; 1983; 1984; 1989; 1990,New,For 8 Bremen (Type-122) frigates produced in FRG and 1 shore-based for training; WM-25 version,6,54,54
Germany,Netherlands,1978,?,10,,WM-20,fire control radar,10,?,1982; 1983; 1984,New,For 10 Gepard (Type-143A) FAC produced in FRG; WM-27 version,6,60,60
Germany,Netherlands,1972,?,10,,WM-20,fire control radar,10,?,1976; 1977,New,For 10 Albatros (Type-143) FAC produced in FRG; WM-27 version,6,60,60
Germany,Netherlands,1967,?,10,,WM-20,fire control radar,10,?,1968; 1969,New,For modernization of 10 Zobel (Type-142) FAC; M-20 version,6,60,60
Germany,Netherlands,1958,?,30,,ZW-01,sea search radar,30,?,1959; 1960; 1961; 1962; 1963; 1964; 1965; 1968,New,For 4 Hamburg destroyers; 6 Köln frigates; 1 Deutschland training ship and 13 Rhein; Isar and Lahn support ships produced in FRG; 5 land-based stations and modernization of 1 Scheer frigate,0.5,15,15
Germany,Sweden,2021,,8,,CEROS-200,fire control radar,0,,,New,For modernization of 4 F-123 frigates (Brandenburg); delivery planned by 2030,2.5,20,0
Germany,Sweden,2021,,4,,Giraffe-1X,air search radar,0,,,New,For modernization of 4 F-123 frigates (Brandenburg); delivery planned by 2030,7.5,30,0
Germany,Sweden,2021,,4,,Giraffe-4A,air search radar,0,,,New,For modernization of 4 F-123 frigates (Brandenburg); delivery planned by 2030,12.5,50,0
Germany,Sweden,1998,,10,,HARD,air search radar,10,?,2001; 2002; 2003,New,Improved HARD version; for Ozelot (LeFlaSys or ASRAD) SAM systems produced in FRG,2.5,25,25
Germany,Switzerland,1977,,80,?,Fieldguard,fire control radar,80,?,1981; 1982; 1983; 1984; 1985,New,For use with LARS-2 MRL,2,160,160
Germany,Switzerland,1975,?,3,?,Skyguard,fire control radar,3,?,1977,New,,5,15,15
Germany,Switzerland,1961,?,250,?,Super-Fledermaus,fire control radar,250,?,1962; 1963; 1964; 1965; 1966; 1967,New,For use with L/70 40mm anti-aircraft guns,3.5,875,875
Germany,United Kingdom,1965,?,50,?,Green Archer,artillery locating radar,50,?,1966; 1967; 1968,New,Fitted in FRG on M-113 APC as TrFz Green Archer,3,150,150
Germany,United Kingdom,1984,,20,?,Seaspray,MP aircraft radar,20,?,1986; 1987; 1988,New,Seaspray Mk-3 version; for modernization of 20 Sea King Mk-41 helicopters to Sea King Mk-41 KWS version,2,40,40
Germany,United Kingdom,1999,?,15,?,Seaspray,MP aircraft radar,15,?,2002; 2003; 2004,New,Part of $125 m modernization of 17 Lynx Mk-88 helicopters to Super Lynx Mk-88A version; Seaspray-3000 version,2,30,30
Germany,United States,1983,?,113,,APG-65,combat aircraft radar,113,?,1992; 1993; 1994; 1995; 1996,New,For 'KWS' or 'ICE' modernization of 113 F-4F combat aircraft,1.75,197.75,197.75
Germany,United States,1978,?,14,,APS-134(V),MP aircraft radar,14,?,1979; 1980; 1981; 1982,New,For modernization of 14 Atlantic-1 ASW/MP aircraft,2.5,35,35
Germany,United States,1996,,7,,AQS-13F,ASW sonar,7,,1999; 2000,New,AQS-18 version; for 7 Super Lynx ASW helicopters from UK,1.5,10.5,10.5
Germany,United States,1979,,12,,AQS-13F,ASW sonar,12,?,1982; 1983; 1984,New,AQS-18 version; for 12 Lynx ASW helicopters from UK,1.5,18,18
Germany,United States,1984,,2,,AQS-13F,ASW sonar,2,?,1986,New,AQS-18 version; for 2 Lynx ASW helicopters from USA,1.5,3,3
Germany,United States,1986,,5,,AQS-13F,ASW sonar,5,?,1988; 1989,New,AQS-18 version; for 5 Lynx ASW helicopters from UK,1.5,7.5,7.5
Germany,United States,1998,,1,,FLR-9,SIGINT system,1,,1998,Second hand,Second-hand,8,8,8
Germany,United States,1980,?,4,,HR-3000 HADR,air search radar,4,?,1985; 1986,New,Incl 2 part of NATO 'NADGE' air surveillance network,11,44,44
Germany,United States,2003,,18,?,HELRAS,ASW sonar,18,?,2020; 2021; 2022; 2023,New,For 18 NH-90 ASW helicopters produced in FRG,2,36,36
Germany,United States,1976,?,359,?,Tornado IDS Radar,combat aircraft radar,359,?,1979; 1980; 1981; 1982; 1983; 1984; 1985; 1986; 1987; 1988; 1989; 1990; 1991; 1992,New,For 359 Tornado IDS and Tornado ECR combat aircraft produced in FRG,2,718,718
Germany,United States,1955,?,4,?,TPS-1,air search radar,4,?,1955; 1956,New,,2.5,10,10
Germany,United States,1970,?,25,?,TPS-33,ground surv radar,25,?,1970; 1971,New,For modification of SPz-51-2 armoured vehicles to SPz RPz K-1 (SPz-2) reconnaissance vehicles,0.1,2.5,2.5
Germany,United States,1988,,3,,TPS-77,air search radar,3,?,1991; 1992,New,,11,33,33
Germany,United States,1992,,5,,TPS-77,air search radar,5,?,1994; 1995,New,$94 m deal (offsets 100%); FRG designation RRP-117,11,55,55
Germany,United States,1993,?,1,,TPS-77,air search radar,1,,1993,Second hand,Second-hand; transferred to FRG after US withdrawal from Berlin,4.4,4.4,4.4
Gabon,United States,1980,,1,,APS-128,MP aircraft radar,1,,1981,New,For 1 EMB-111 MP aircraft delivered from Brazil,2.5,2.5,2.5
Guinea-Bissau,Soviet Union,1980,,2,?,SON-9,fire control radar,2,?,1980,Second hand,For use with 10 S-60 57mm AA guns; supplier uncertain; probably second-hand,0.24,0.48,0.48
East Germany (GDR),Czechoslovakia,1980,?,1,,Ramona,air search system,1,,1982,New,,6,6,6
East Germany (GDR),Czechoslovakia,1986,?,1,,Tamara,air search system,1,,1988,New,,9,9,9
East Germany (GDR),Soviet Union,1983,?,2,,5N69 Salute,air search radar,2,?,1985; 1986,New,For use with 4 SA-5c SAM systems,7,14,14
East Germany (GDR),Soviet Union,1986,?,3,,Garpun,sea search radar,3,?,1988; 1989; 1990,New,For 3 Sassnitz Class FAC produced in GDR,5,15,15
East Germany (GDR),Soviet Union,1973,?,12,,MR-103 Bars,fire control radar,12,?,1976; 1977; 1978; 1979,New,For 12 Frosch landing ships produced in GDR,1.5,18,18
East Germany (GDR),Soviet Union,1977,?,16,,MR-103 Bars,fire control radar,16,,1981; 1982; 1983; 1984; 1985,New,For 16 Parchim corvettes produced in GDR,1.5,24,24
East Germany (GDR),Soviet Union,1961,?,14,?,MR-104 Rys,fire control radar,14,?,1963; 1964; 1965; 1966; 1967; 1968; 1969,New,For 14 Hai Class patrol craft,2.25,31.5,31.5
East Germany (GDR),Soviet Union,1986,?,3,,MR-123 Vynpel,fire control radar,3,?,1988; 1989; 1990,New,For 3 Sassnitz FAC produced in GDR,2.5,7.5,7.5
East Germany (GDR),Soviet Union,1973,?,12,,MR-302 Rubba,air search radar,12,?,1976; 1977; 1978; 1979,New,For 12 Frosch landing ships produced in GDR,4.75,57,57
East Germany (GDR),Soviet Union,1977,?,16,,MR-302 Rubba,air search radar,16,,1981; 1982; 1983; 1984; 1985,New,For 16 Parchim corvettes produced in GDR,4.75,76,76
East Germany (GDR),Soviet Union,1970,?,3,?,P-12,air search radar,3,?,1970; 1972; 1974,New,For use with SA-3B SAM systems,4.5,13.5,13.5
East Germany (GDR),Soviet Union,1959,?,3,?,P-14,air search radar,3,?,1960,New,,7,21,21
East Germany (GDR),Soviet Union,1970,?,3,?,P-15,air search radar,3,?,1970; 1972; 1974,New,P-19 (Flat Face-B) version; for use with S-125 (SA-3) SAM systems; GDR designation Dunai,4.5,13.5,13.5
East Germany (GDR),Soviet Union,1970,?,3,?,PRV-11,height-finding radar,3,?,1970; 1972; 1974,New,For use with SA-3B SAM systems,4,12,12
East Germany (GDR),Soviet Union,1963,?,3,?,S-2 Sopka,coastal defence system,3,?,1964; 1965,New,,15,45,45
East Germany (GDR),Soviet Union,1957,?,100,?,SON-9,fire control radar,100,?,1957; 1958; 1959; 1960; 1961; 1962; 1963; 1964; 1965,New,,0.6,60,60
East Germany (GDR),Soviet Union,1983,?,3,,Rubezh/SS-C-3,coastal defence system,3,?,1983; 1984,New,,15,45,45
East Germany (GDR),Soviet Union,1987,?,9,,ST-68,air search radar,9,?,1988,New,,12.5,112.5,112.5
Georgia,France,2015,,2,,Ground Master-200,air search radar,2,,2018,New,,10,20,20
Georgia,France,2015,,1,,Ground Master-400,air search radar,1,,2018,New,,13,13,13
Georgia,Ukraine,2007,?,2,?,Kolchuga,air search system,2,?,2008,New,,9,18,18
Georgia,Ukraine,2005,,2,,ST-68,air search radar,2,?,2006,New,,12.5,25,25
Ghana,France,1977,?,2,,Canopus,sea search radar,2,,1981,New,For 2 PB-57 (Achimota) patrol craft from FRG,2.5,5,5
Ghana,United Kingdom,1984,?,1,?,Watchman,air search radar,1,?,1985,New,,5,5,5
Greece,Canada,1980,,2,,SQS-505,ASW sonar,2,,1981; 1982,New,For 2 Kortenaer frigates from Netherlands,5,10,10
Greece,France,2000,?,10,?,ASTAC,SIGINT system,10,?,2002; 2003,New,,5,50,50
Greece,France,1991,,2,,Exocet CDS,coastal defence system,2,?,1993; 1994,New,,15,30,30
Greece,France,2021,,4,?,FLASH,ASW sonar,0,,,New,ASQ-22 ALFS version; for 4 MH-60R ASW helicopters from USA; from US production line,2,8,0
Greece,France,1971,?,1,?,Palmier,air search radar,1,?,1973,New,MPR version; part of NATO 'NADGE' air surveillance system,12.5,12.5,12.5
Greece,France,1987,?,2,?,Stentor,ground surv radar,2,?,1988,New,,1,2,2
Greece,France,1988,?,2,,Triton,air search radar,2,,1990,New,For 2 Osprey-55 OPV from Denmark,2,4,4
Greece,France,1990,?,2,,Triton,air search radar,2,,1993; 1994,New,For 2 Hellenic-2 (Pyrpolitis) OPV produced in Greece,2,4,4
Greece,Germany,2001,?,20,,BOR-A550,air/ground surv radar,20,?,2002; 2003,New,,0.56,11.2,11.2
Greece,Germany,1988,,4,,DR-172/MPDR-90,air search radar,4,?,1989; 1990,New,$11.7 m deal; financed by NATO,5,20,20
Greece,Germany,1991,,1,?,P-15,air search radar,1,?,1992,Second hand,Second-hand (former GDR equipment); for use with SA-8B SAM systems; aid,1.8,1.8,1.8
Greece,Germany,1991,,1,?,P-40,air search radar,1,?,1992,Second hand,Former GDR equipment; for use with SA-8B SAM systems; aid,3.2,3.2,3.2
Greece,Germany,1986,?,5,,Pollux,fire control radar,5,?,1994; 1996; 1999; 2000,Second hand but modernized,Second-hand but modernized before delivery; for 5 Jason landing ships produced in Greece; probably second-hand but modernized before delivery,1.65,8.25,8.25
Greece,Germany,1991,,1,?,PRV-9,height-finding radar,1,?,1992,Second hand,Second-hand (former GDR equipment); for use with SA-8b SAM systems; aid,1.4,1.4,1.4
Greece,Israel,2000,?,15,?,Litening,aircraft EO system,15,?,2004; 2005,New,For F-4E combat aircraft; Litening II version,1,15,15
Greece,Israel,2023,,34,,Spike NMT,coastal defence system,0,,,New,Delivery planned from 2024,0,0,0
Greece,Italy,2022,,1,,Kronos Grand,multi-function radar,0,,,New,Kronos Grand Mobile High Power version; for use at NATO missile training facility in Greece; delivery planned 2024,10,10,0
Greece,Italy,2002,?,1,,RAT-31DL,air search radar,1,,2005,New,Part 'NATO ACCS' programme; for 'NADGE' air surveillance network; RAT-31DL version,12.5,12.5,12.5
Greece,Italy,1987,?,2,,Orion RTN-10X,fire control radar,2,,1987; 1988,New,For modernization of 2 Gearing destroyers,2.25,4.5,4.5
Greece,Italy,1990,?,2,,Orion RTN-10X,fire control radar,2,,1993; 1994,New,For 2 Hellenic-56 (Pyrpolitis) OPV produced in Greece,2.25,4.5,4.5
Greece,Italy,1978,?,6,,Orion RTN-20X,fire control radar,6,?,1979; 1980; 1981; 1982; 1983,New,For modernization of 6 Gearing destroyers,2.5,15,15
Greece,Italy,2005,?,6,?,X-TAR,air search radar,6,?,2007; 2008,New,EUR15 m deal; for use with Skyguard (Velos) SAM system,5,30,30
Greece,Netherlands,1989,?,4,,DA-08,air search radar,4,?,1992; 1996; 1998,New,For 4 MEKO-200HN (Hydra) frigates from FRG,9,36,36
Greece,Netherlands,2000,?,4,,LIROD,fire control radar,4,,2003; 2004; 2005,New,LIROD Mk-2 version for 4 Hellenic-56 (Machitis) OPV produced in Greece,2.5,10,10
Greece,Netherlands,2003,,4,,LIROD,fire control radar,4,,2008; 2009; 2011,New,LIROD Mk-2 version for modernization of 4 Combattante-3 (Laskos) FAC,2.5,10,10
Greece,Netherlands,2003,,6,,MIRADOR,EO search/fire control,6,,2006; 2007; 2009; 2010,New,For modernization of 6 Kortenaer (Elli) frigates,2.5,15,15
Greece,Netherlands,2008,?,2,,MIRADOR,EO search/fire control,2,,2020; 2022,New,For 2 Super Vita (Roussen) FAC from UK,2.5,5,5
Greece,Netherlands,2003,?,4,,MIRADOR,EO search/fire control,4,,2008; 2009; 2011,New,For modernization of 4 Combattante-3 (Laskos) FAC,2.5,10,10
Greece,Netherlands,2000,,3,,MIRADOR,EO search/fire control,3,,2005; 2006,New,For 3 Super Vita (Roussen) FAC from UK,2.5,7.5,7.5
Greece,Netherlands,2003,?,2,,MIRADOR,EO search/fire control,2,,2010; 2015,New,For 2 Super Vita (Roussen) FAC from UK,2.5,5,5
Greece,Netherlands,1989,?,4,,MW-08,air search radar,4,?,1992; 1996; 1998,New,For 4 MEKO-200HN (Hydra) frigates from FRG,6,24,24
Greece,Netherlands,1991,,3,,MW-08,air search radar,3,?,1993; 1994; 1995,New,For coastal surveillance,6,18,18
Greece,Netherlands,2000,,3,,MW-08,air search radar,3,,2005; 2006,New,For 3 Super Vita (Rousen) FAC from UK,6,18,18
Greece,Netherlands,2003,,2,,MW-08,air search radar,2,,2010; 2015,New,For 2 Super Vita (Roussen) FAC from UK,6,12,12
Greece,Netherlands,2008,?,2,,MW-08,air search radar,2,,2020; 2022,New,For 2 Super Vita (Roussen) FAC from UK,6,12,12
Greece,Netherlands,2000,,3,,STING,fire control radar,3,,2005; 2006,New,For 3 Super Vita (Rousen) FAC from UK,4.75,14.25,14.25
Greece,Netherlands,2003,,2,,STING,fire control radar,2,,2010; 2015,New,For 2 Super Vita (Roussen) FAC from UK,4.75,9.5,9.5
Greece,Netherlands,1989,,8,,STIR,fire control radar,8,?,1992; 1996; 1998,New,For 4 MEKO-200HN (Hydra) frigates; incl for use with  Seasparrow SAM,4.5,36,36
Greece,Netherlands,2008,?,2,,STIR,fire control radar,2,,2020; 2022,New,For 2 Super Vita (Roussen) FAC from UK,4.5,9,9
Greece,Netherlands,2000,,4,?,Variant,air/sea search radar,4,,2003; 2004; 2005,New,For 4 Hellenic-56 (Machitis) OPV produced in Greece,4.75,19,19
Greece,Netherlands,2003,?,4,,Variant,air/sea search radar,4,,2008; 2009; 2011,New,Fo rmodernization of 4 Combattante-3 (Laskos) FAC,4.75,19,19
Greece,Russia,1998,,16,?,PRV-9,height-finding radar,16,?,1998,Second hand,Second-hand; for use with SA-8B SAM systems; designation uncertain,1.4,22.4,22.4
Greece,Sweden,2002,,3,?,ARTHUR,artillery locating radar,3,?,2004,New,EUR50 m deal,4,12,12
Greece,Sweden,1998,?,2,,SLAR,AGS radar,2,,2004; 2005,New,For 2 CL-415GR (CL-415CSAR) MP aircraft from Canada,2,4,4
Greece,Sweden,1999,,4,,Erieye,AEW radar,4,,2008,New,Part of $476-676 m deal (incl 4 EMB-145H AEW aircraft from Brazil; radars fitted in Sweden),30,120,120
Greece,Sweden,1983,?,6,?,Giraffe-75,air search radar,6,?,1985; 1986,New,For use with Skyguard (Velos) SAM systems,4,24,24
Greece,United Kingdom,1990,,2,,Martello,air search radar,2,?,1994,New,Martello S-743D version,13,26,26
Greece,United Kingdom,1995,,1,,Martello,air search radar,1,?,1997,New,Martello S-743D version,13,13,13
Greece,United Kingdom,1975,?,1,?,S-244,height-finding radar,1,?,1976,New,,3.5,3.5,3.5
Greece,United States,1995,?,24,,AAQ-13 LANTIRN,combat aircraft radar,24,?,1997; 1998; 1999,New,For F-16C combat aircraft,1,24,24
Greece,United States,2016,,20,,AAQ-13 LANTIRN,combat aircraft radar,20,?,2019,Second hand,Second-hand,0.4,8,8
Greece,United States,1995,?,16,?,AAQ-14 LANTIRN,aircraft EO system,16,?,1997; 1998; 1999,New,For F-16C combat aircraft,1,16,16
Greece,United States,1997,,35,,APG-65,combat aircraft radar,35,?,2003; 2004; 2005,New,Part of $315-336 m 'Peace Icarus-2000' modernization programme of 35 F-4E combat aircraft by FRG company; from FRG production line,1.75,61.25,61.25
Greece,United States,2003,,4,,APG-78 Longbow,combat heli radar,4,?,2007,New,Part of $675-703 m deal (offsets $845 m); for AH-64D combat helicopters; option on 4 more not used,3,12,12
Greece,United States,2018,,84,?,APG-83 SABR,combat aircraft radar,14,?,2022; 2023,New,For modernization of 84 Greek F-16C to F-16V version; delivery planned 2022-2027,2.5,210,35
Greece,United States,1978,,5,?,AQS-13,ASW sonar,5,,1979,New,AQS-13B version; for 5 AB-212ASW ASW helicopters from Italy,0.75,3.75,3.75
Greece,United States,1980,,7,,AQS-13F,ASW sonar,7,,1984,New,AQS-18(V) version; for 7 AB-212ASW ASW helicopters from Italy,1.5,10.5,10.5
Greece,United States,2007,,2,,DB-110,aircraft recce system,2,?,2009,New,For F-16 combat aircraft,4,8,8
Greece,United States,1989,?,4,,DE-1164,ASW sonar,4,,1992; 1996; 1998,New,For 4 MEKO-200HN (Hydra) frigates from FRG,7.5,30,30
Greece,United States,1956,?,3,?,FPS-6,height-finding radar,3,?,1957,New,,3.5,10.5,10.5
Greece,United States,1956,?,3,?,FPS-88,air search radar,3,?,1957,New,,6,18,18
Greece,United States,1985,,2,,HR-3000 HADR,air search radar,2,?,1988; 1989,New,Part of NATO 'NADGE' air survaillance network,11,22,22
Greece,United States,1998,?,8,,HELRAS,ASW sonar,8,?,2009; 2010; 2011; 2012,New,For modernization of 8 S-70B (SH-60B) ASW helicopters,2,16,16
Greece,United States,1984,?,1,,SPS-6,air search radar,1,,1985,Second hand,For modernization of 1 Cabildo (Nakratoussa) AALS; probably second-hand,2,2,2
Greece,United States,1996,,2,?,TPQ-37 Firefinder,artillery locating radar,2,?,1999,New,,8,16,16
Greece,United States,2000,?,6,,TPQ-37 Firefinder,artillery locating radar,6,?,2003; 2004,New,,8,48,48
Greece,United States,1955,?,3,?,TPS-1,air search radar,3,?,1955,Second hand,Probably second-hand; TPS-1E version,1,3,3
Greece,United States,1955,?,3,?,TPS-10,height-finding radar,3,?,1955,Second hand,Probably second-hand; TPS-10D version,1.2,3.6,3.6
Guatemala,Spain,2013,,3,,Lanza-ARSR,air search radar,3,?,2015,New,$36 m or EUR36 m deal; incl for civilian air traffic control,11,33,33
Guinea,France,2022,?,1,,TRAC-NG,air search radar,0,,,New,Incl for civilian air-traffic control,0,0,0
Guinea,Soviet Union,1970,?,1,?,SON-9,fire control radar,1,?,1971,New,Possibly second-hand; for use with KS-19 100mm AA guns; supplier uncertain,0.6,0.6,0.6
Guinea,unknown supplier(s),1971,?,2,?,SON-9,fire control radar,2,?,1971,Second hand,Probably second-hand; for use with S-60 57mm AA guns,0.24,0.48,0.48
Honduras,Israel,2011,?,1,,EL/M-2288 AD-STAR,air search radar,1,,2014,New,Part of $25 m deal; designation uncertain (reported as 'mobile 3D air search radar'),13,13,13
Hungary,Germany,1993,?,2,,ST-68,air search radar,2,,1993,Second hand,Second-hand (former GDR equipment inherited by Germany),5,10,10
Hungary,Israel,2005,,5,,Litening,aircraft EO system,5,?,2008,New,For Gripen combat aircraft,1,5,5
Hungary,Israel,2020,,11,,EL/M-2084,air search radar,1,?,2023,New,From Canadian production line,12.5,137.5,12.5
Hungary,Italy,2002,,3,,RAT-31DL,air search radar,3,?,2005; 2006; 2007,New,Part 'NATO ACCS' programme; for NATO 'NADGE' air surveillance network,12.5,37.5,37.5
Hungary,Italy,1997,,9,,SHORAR-2D,air search radar,9,?,1999; 2000; 2001,New,Part of $100 m deal; part of MCP surveillance systems; for use with MISTRAL SAMs; sold via France,4.5,40.5,40.5
Hungary,United States,2020,,7,?,MPQ-64 Sentinel,air search radar,2,?,2023,New,For use with NASAMS SAM systems from Norway,5,35,10
Hungary,Soviet Union,1963,,3,,P-12,air search radar,3,,1963; 1964; 1965,New,For use with SA-2 SAM systems,4.5,13.5,13.5
Hungary,Soviet Union,1976,,2,,P-40,air search radar,2,,1977,New,For use with SA-6 SAM systems,8,16,16
Hungary,Soviet Union,1977,,8,,P-40,air search radar,8,?,1978; 1979,New,For use with SA-6 SAM systems,8,64,64
